Name,compass08.sivers.k-.dx
Comment,COMPASS SSA-Sivers k- (differential in x)
Reference,0802.2160
Process type,SIDIS
Number of points,9
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,1.118033988749895,1.0,1.4700857117869013,0.006431,0.003,0.008,0.3,0.2,1.0,0.57,0.1,10.0,-0.0478,0.0557,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,1.2288205727444508,1.0,1.8739989327638369,0.01051,0.008,0.013,0.34,0.2,1.0,0.56,0.1,10.0,-0.0284,0.0353,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,1.3674794331177345,1.0,2.3244096024582244,0.01621,0.013,0.02,0.37,0.2,1.0,0.54,0.1,10.0,-0.02,0.0317,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,1.5905973720586866,1.0,2.9401714235738026,0.0252,0.02,0.032,0.41,0.2,1.0,0.54,0.1,10.0,-0.0106,0.0303,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,1.9672315572906003,1.0,3.6752142794672533,0.03966,0.032,0.05,0.42,0.2,1.0,0.53,0.1,10.0,-0.1272,0.0349,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,2.4758836806279896,1.2250714264890845,4.648819204916449,0.06254,0.05,0.08,0.41,0.2,1.0,0.53,0.1,10.0,0.0095,0.0428,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,3.111269837220809,1.549606401638816,5.926104960258466,0.09993,0.08,0.13,0.41,0.2,1.0,0.53,0.1,10.0,0.0212,0.0536,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,3.9749213828703582,1.9753683200861554,7.531947955210524,0.1599,0.13,0.21,0.4,0.2,1.0,0.54,0.1,10.0,-0.0005,0.0812,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass08.sivers.k-.dx.0,1 - 1 - 12032,1 - 1 - 2032,301.03984399999996,5.60357029044876,2.5321309282844524,16.436057921533376,0.2852,0.21,1.0,0.37,0.2,1.0,0.54,0.1,10.0,0.0518,0.1404,1.0,True,0.1,0.9,25.0,10000.0,0.938,0.139
