Name,compass.d.h-
Comment,COMPASS isoscalar h-. thFactor contains DIS normalization
Reference,1709.07374
Process type,SIDIS
Number of points,2332
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass.d.h-.31,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.429762079030862,0.41231056256176607,0.4472135954999579,3.1327,0.1565,0.1033,0.0237836835462164,0.24960697366722534,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.32,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.46339837391561495,0.4472135954999579,0.47958315233127197,2.9744,0.1349,0.1049,0.022581858569242524,0.2496069736672249,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.33,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.4995991973009676,0.47958315233127197,0.5196152422706632,2.5781,0.1247,0.1072,0.019573120487279504,0.18720523025041852,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.34,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.5336688998879147,0.5196152422706632,0.5477225575051661,1.9982,0.1215,0.1122,0.015170478010039137,0.2496069736672263,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.35,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.5696652679075638,0.5477225575051661,0.5916079783099616,1.8061,0.0887,0.1109,0.013712041003869326,0.1497641842003349,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.36,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.6120317551718187,0.5916079783099616,0.6324555320336759,1.3508,0.0775,0.1156,0.010255370681593868,0.1497641842003349,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.37,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.6553442651731014,0.6324555320336759,0.6782329983125268,1.1441,0.0672,0.1192,0.008686089426126403,0.12480348683361256,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.38,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.6996716267026624,0.6782329983125268,0.7211102550927979,0.8143,0.0569,0.1233,0.006182224123498584,0.12480348683361232,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.39,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.7478534621671407,0.7211102550927979,0.7745966692414834,0.5844,0.0404,0.1266,0.0044368068006540255,0.09360261512520947,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.40,1 - 1 - 2113,301.03984399999996,6.5,4.0,9.0,0.305,0.21,0.4,0.25,0.2,0.3,0.7996088971825077,0.7745966692414834,0.8246211251235321,0.4908,0.0381,0.1351,0.0037261888736498895,0.09360261512520947,True,0.1,0.9,25.0,10000.0,0.938,0.139
