Name,hermes.p.vmsub.zxpt.pi-
Comment,HERMES proton-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.vmsub.zxpt.pi-.37,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5434017,0.475,0.6,0.3093208,0.25,0.35,0.4147209,0.0139377,0.05908298,0.01253583170190581,0.013187593025551982,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.38,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5420689,0.475,0.6,0.4084944,0.35,0.45,0.3933123,0.01283271,0.01809011,0.011888710694564679,0.013187593025551975,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.39,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5403907,0.475,0.6,0.5308294,0.45,0.6,0.3888423,0.009799603,0.036229,0.011753595324908798,0.008791728683701322,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.40,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5478636,0.475,0.6,0.7021481,0.6,0.8,0.2602705,0.006717099,0.03582427,0.007867235977185805,0.006593796512775987,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.41,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5402718,0.475,0.6,0.9611854,0.8,1.2,0.09617724,0.002608277,0.01315489,0.002907164057065375,0.0032968982563879954,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.42,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6899448,0.6,0.8,0.1014492,0.0,0.15,0.05468577,0.003751303,0.001920242,0.0016529950846680978,0.005494830427313323,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.43,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6940781,0.6,0.8,0.2034127,0.15,0.25,0.1413401,0.00617771,0.02447972,0.004272308693221242,0.008242245640969984,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.44,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6902786,0.6,0.8,0.300395,0.25,0.35,0.1681871,0.006180744,0.04580923,0.0050838170442618225,0.008242245640969986,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.45,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.685912,0.6,0.8,0.4009562,0.35,0.45,0.1690791,0.006071857,0.02271019,0.0051107796638889015,0.00824224564096998,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.46,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6873729,0.6,0.8,0.5236346,0.45,0.6,0.1343528,0.004246006,0.02043545,0.00406110251371419,0.005494830427313324,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.47,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6880805,0.6,0.8,0.6928845,0.6,0.8,0.09638652,0.003144345,0.006450574,0.002913489995446042,0.00412112282048499,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi-.48,1 - 1 - 2021,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.686238,0.6,0.8,0.9517994,0.8,1.2,0.03793702,0.001396553,0.002629728,0.0011467280717992144,0.0020605614102424965,True,0.1,0.85,10.0,10000.0,0.938,0.139
