Name,hermes.d.vmsub.zxpt.pi-
Comment,HERMES deutron-to-pi- (zxpt-3D) vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.vmsub.zxpt.pi-.17,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2867932,0.25,0.3,0.4183916,0.35,0.45,2.656528,0.04769571,0.2316405,0.08483439801506387,0.03448902833574212,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.18,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2880971,0.25,0.3,0.5462103,0.45,0.6,2.039496,0.03164275,0.1762882,0.06512990467788435,0.02299268555716143,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.19,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2927297,0.25,0.3,0.7302418,0.6,0.8,0.9891488,0.0193547,0.08679153,0.03158778789281454,0.01724451416787106,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.20,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3002335,0.3,0.375,1.017473,0.8,1.2,0.2338757,0.008750518,0.02067647,0.00746865992748869,0.005748171389290355,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.21,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.335001,0.3,0.375,0.09968262,0.0,0.15,0.5782864,0.02430481,0.02091688,0.01846717919942814,0.015328457038107611,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.22,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3420836,0.3,0.375,0.2091559,0.15,0.25,1.322294,0.0335628,0.297172,0.0422265511558436,0.022992685557161417,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.23,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.345346,0.3,0.375,0.3125743,0.25,0.35,1.631438,0.03318264,0.2610995,0.05209885257332118,0.02299268555716142,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.24,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3481194,0.3,0.375,0.4149581,0.35,0.45,1.690155,0.03202842,0.2000243,0.053973939660018753,0.022992685557161406,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.25,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3482111,0.3,0.375,0.542136,0.45,0.6,1.397402,0.02120535,0.1593483,0.04462507357537594,0.015328457038107611,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.d.vmsub.zxpt.pi-.26,1 - 1 - 2031,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3552817,0.3,0.375,0.7274046,0.6,0.8,0.7250162,0.01259306,0.08317345,0.023152894634714618,0.011496342778580703,True,0.1,0.85,10.0,10000.0,0.938,0.139
