Name,hermes.p.no-vmsub.zxpt.k+
Comment,HERMES proton-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,334
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.k+.41,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5452103,0.475,0.6,0.9575511,0.8,1.2,0.03654502,0.001984574,0.01083897,0.0011046518761479874,0.0032968982563879954,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.42,1 - 1 - 2002,52.657444,1.1180456162429153,1.0,4.47213595499958,0.03758863,0.023,0.047,0.6898611,0.6,0.8,0.1007796,0.0,0.15,0.0152032,0.003764635,0.004492545,0.00045954943802064093,0.005494830427313323,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.43,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6844813,0.6,0.8,0.2052433,0.15,0.25,0.04056013,0.005470401,0.01198104,0.0012260172166086178,0.008242245640969984,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.44,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.684499,0.6,0.8,0.3051222,0.25,0.35,0.05641864,0.005678759,0.01670277,0.001705374809638027,0.008242245640969986,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.45,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6808373,0.6,0.8,0.4022008,0.35,0.45,0.061623,0.006112334,0.01824891,0.0018626877906720923,0.00824224564096998,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.46,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6831881,0.6,0.8,0.5269329,0.45,0.6,0.0821366,0.004492092,0.03139114,0.00248275549693,0.005494830427313324,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.47,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6857091,0.6,0.8,0.6954631,0.6,0.8,0.0643035,0.003288376,0.02077683,0.0019437116717375476,0.00412112282048499,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.48,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6911086,0.6,0.8,0.9495529,0.8,1.2,0.02739985,0.001401324,0.008853764,0.0008282194320504801,0.0020605614102424965,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.49,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8306562,0.8,1.1,0.09363754,0.0,0.15,0.001776823,0.001060381,0.0005792308,5.3708298983907945e-05,0.0036632202848755494,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.50,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8692754,0.8,1.1,0.2014999,0.15,0.25,0.007373024,0.001738901,0.002383043,0.00022286551750372934,0.005494830427313324,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.51,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8779524,0.8,1.1,0.3012863,0.25,0.35,0.0146846,0.002974707,0.004747752,0.0004438736369683951,0.0054948304273133245,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.52,1 - 1 - 2002,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8763051,0.8,1.1,0.4051151,0.35,0.45,0.01764414,0.003078671,0.005706827,0.0005333321025414064,0.005494830427313321,True,0.1,0.85,10.0,10000.0,0.938,0.494
