Name,hermes.d.no-vmsub.zxpt.k+
Comment,HERMES deutron-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,335
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k+.17,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2868223,0.25,0.3,0.4151126,0.35,0.45,0.3429877,0.02008422,0.06307022,0.010953076743806701,0.03448902833574212,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.18,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2899104,0.25,0.3,0.551154,0.45,0.6,0.2997871,0.01384903,0.08527964,0.00957349523934314,0.02299268555716143,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.19,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2890327,0.25,0.3,0.7210283,0.6,0.8,0.1807659,0.009337723,0.008402535,0.005772634923535997,0.01724451416787106,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.20,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.2993468,0.25,0.3,1.013668,0.8,1.2,0.03929433,0.004052895,0.001903017,0.0012548374536068376,0.008622257083935535,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.21,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3353918,0.3,0.375,0.1019666,0.0,0.15,0.1772025,0.014165,0.06439402,0.005658840190754383,0.015328457038107611,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.22,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3405483,0.3,0.375,0.2074192,0.15,0.25,0.3003675,0.0179315,0.08575966,0.009592029914907617,0.022992685557161417,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.23,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3424263,0.3,0.375,0.3076759,0.25,0.35,0.3581478,0.01775702,0.1024775,0.011437204130135084,0.02299268555716142,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.24,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3429929,0.3,0.375,0.4086269,0.35,0.45,0.4024182,0.01811779,0.1547174,0.01285094896319767,0.022992685557161406,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.25,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3487519,0.3,0.375,0.5410553,0.45,0.6,0.2744362,0.01096268,0.1055412,0.008763931650839621,0.015328457038107611,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k+.26,1 - 1 - 2012,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.3453851,0.3,0.375,0.710553,0.6,0.8,0.1452414,0.006769706,0.0378111,0.004638184403049807,0.011496342778580703,True,0.1,0.85,10.0,10000.0,0.938,0.494
