Name,A8-04y08
Comment,ATLAS 8TeV 0.4<|y|<0.8
Reference,arXiv:1512.02192
Process type,DY
Number of points,20
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,1
List of norm.errors (relative),0.028
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
A8-04y08.0,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,1.0,0.0,2.0,3.219,0.009656999999999999,0.006437999999999999,0.028970999999999997,1.0,True,20.0,20.0,-2.4,2.4
A8-04y08.1,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,3.0,2.0,4.0,6.676,0.013352000000000001,0.0066760000000000005,0.040056,1.0,True,20.0,20.0,-2.4,2.4
A8-04y08.2,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,5.0,4.0,6.0,6.737,0.013474,0.006737,0.040422,1.0,True,20.0,20.0,-2.4,2.4
A8-04y08.3,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,7.0,6.0,8.0,5.872,0.017616,0.0058720000000000005,0.035232,1.0,True,20.0,20.0,-2.4,2.4
A8-04y08.4,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,9.0,8.0,10.0,4.863,0.014589000000000001,0.004863000000000001,0.029178000000000003,1.0,True,20.0,20.0,-2.4,2.4
A8-04y08.5,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,11.5,10.0,13.0,3.893,0.007786,0.003893,0.023358,0.6666666666666666,True,20.0,20.0,-2.4,2.4
A8-04y08.6,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,14.5,13.0,16.0,2.995,0.008985,0.0029950000000000003,0.01797,0.6666666666666666,True,20.0,20.0,-2.4,2.4
A8-04y08.7,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,18.0,16.0,20.0,2.266,0.006797999999999999,0.0022660000000000002,0.013595999999999999,0.5,True,20.0,20.0,-2.4,2.4
A8-04y08.8,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,22.5,20.0,25.0,1.626,0.0048779999999999995,0.001626,0.009755999999999999,0.4,True,20.0,20.0,-2.4,2.4
A8-04y08.9,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,27.5,25.0,30.0,1.163,0.003489,0.001163,0.006978,0.4,True,20.0,20.0,-2.4,2.4
A8-04y08.10,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,33.5,30.0,37.0,0.8094,0.0024282,0.0008094,0.0048564,0.2857142857142857,True,20.0,20.0,-2.4,2.4
A8-04y08.11,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,41.0,37.0,45.0,0.5488,0.0016464,0.0010976,0.0038415999999999997,0.25,True,20.0,20.0,-2.4,2.4
A8-04y08.12,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,50.0,45.0,55.0,0.3566,0.0014264,0.0007132,0.0024961999999999996,0.2,True,20.0,20.0,-2.4,2.4
A8-04y08.13,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,60.0,55.0,65.0,0.2303,0.0011515,0.00046060000000000003,0.0018424000000000001,0.2,True,20.0,20.0,-2.4,2.4
A8-04y08.14,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,70.0,65.0,75.0,0.1531,0.0009186000000000001,0.00045930000000000005,0.0012248000000000003,0.2,True,20.0,20.0,-2.4,2.4
A8-04y08.15,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,80.0,75.0,85.0,0.1032,0.0007223999999999999,0.0003096,0.0008256,0.2,True,20.0,20.0,-2.4,2.4
A8-04y08.16,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,95.0,85.0,105.0,0.05802,0.00034812,0.00017406,0.00046416000000000003,0.1,True,20.0,20.0,-2.4,2.4
A8-04y08.17,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,127.5,105.0,150.0,0.0224,0.0001344,4.4800000000000005e-05,0.00017920000000000002,0.044444444444444446,True,20.0,20.0,-2.4,2.4
A8-04y08.18,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,175.0,150.0,200.0,0.00635,6.985e-05,2.54e-05,5.715e-05,0.04,True,20.0,20.0,-2.4,2.4
A8-04y08.19,1 - 1 - 5,64000000.0,91.0,66.0,116.0,0.6000000000000001,0.4,0.8,550.0,200.0,900.0,0.0002562,3.5867999999999993e-06,1.0248e-06,2.8182e-06,0.002857142857142857,True,20.0,20.0,-2.4,2.4
