Name,E537-dxF
Comment,E537 data xF-differential
Reference,Phys.Rev.D 93 (1988) 1377
Process type,DY
Number of points,154
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.08
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E537-dxF.03TO04.2,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.1123724356957945,1.0,1.224744871391589,0.0395,0.0126,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.3,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0286,0.0118,0.01999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.4,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00876,0.00623,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.5,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.00972,0.00569,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.6,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0271,0.0115,0.019999999999999976,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.7,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.9354143466934852,1.8708286933869707,2.0,0.0037,0.00375,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.8,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.060660171779821,2.0,2.1213203435596424,0.00371,0.00377,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.9,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.00292,0.01999999999999992,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.10,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00282,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.11,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00714,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.12,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.0036,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.13,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00242,0.01999999999999992,False,0.0,0.0,-1000.0,1000.0
E537-dxF.03TO04.14,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00325,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.0,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,0.3535533905932738,0.0,0.7071067811865476,0.0756,0.0176,0.02,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.1,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,0.8535533905932737,0.7071067811865476,1.0,0.0283,0.0101,0.02000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.2,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.1123724356957945,1.0,1.224744871391589,0.0286,0.0114,0.020000000000000014,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.3,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0205,0.00794,0.01999999999999998,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.4,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00724,0.00517,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.5,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0129,0.00768,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.6,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00391,0.00396,0.019999999999999987,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.7,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.9354143466934852,1.8708286933869707,2.0,0.0,0.00362,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.8,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.060660171779821,2.0,2.1213203435596424,0.0,0.00371,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.9,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.00202,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.10,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00304,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.11,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.397348811347446,2.345207879911715,2.449489742783178,0.00257,0.00275,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.12,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.00542,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537-dxF.04TO05.13,2 - 2 - 1003,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00657,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
