Name,A8-12y16
Comment,ATLAS 8TeV 1.2<|y|<1.6
Reference,arXiv:1512.02192
Process type,DY
Number of points,20
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,1
List of norm.errors (relative),0.028
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
A8-12y16.0,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,1.0,0.0,2.0,2.563,0.010252,0.005126,0.023067,1.0,True,20.0,20.0,-2.4,2.4
A8-12y16.1,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,3.0,2.0,4.0,5.341,0.016023,0.005341,0.037387,1.0,True,20.0,20.0,-2.4,2.4
A8-12y16.2,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,5.0,4.0,6.0,5.332,0.015996,0.010664,0.031992,1.0,True,20.0,20.0,-2.4,2.4
A8-12y16.3,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,7.0,6.0,8.0,4.647,0.013941,0.004647000000000001,0.023235000000000002,1.0,True,20.0,20.0,-2.4,2.4
A8-12y16.4,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,9.0,8.0,10.0,3.923,0.011769,0.007846,0.019615,1.0,True,20.0,20.0,-2.4,2.4
A8-12y16.5,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,11.5,10.0,13.0,3.152,0.009455999999999999,0.0031520000000000003,0.012608000000000001,0.6666666666666666,True,20.0,20.0,-2.4,2.4
A8-12y16.6,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,14.5,13.0,16.0,2.443,0.007329,0.0024430000000000003,0.012215,0.6666666666666666,True,20.0,20.0,-2.4,2.4
A8-12y16.7,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,18.0,16.0,20.0,1.847,0.005541,0.0018470000000000001,0.009235,0.5,True,20.0,20.0,-2.4,2.4
A8-12y16.8,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,22.5,20.0,25.0,1.324,0.003972,0.001324,0.00662,0.4,True,20.0,20.0,-2.4,2.4
A8-12y16.9,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,27.5,25.0,30.0,0.9558,0.0038232000000000006,0.0009558000000000001,0.0057348,0.4,True,20.0,20.0,-2.4,2.4
A8-12y16.10,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,33.5,30.0,37.0,0.6669,0.0026676000000000004,0.0006669000000000001,0.0040014000000000004,0.2857142857142857,True,20.0,20.0,-2.4,2.4
A8-12y16.11,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,41.0,37.0,45.0,0.4442,0.0017768,0.0008884,0.0026652,0.25,True,20.0,20.0,-2.4,2.4
A8-12y16.12,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,50.0,45.0,55.0,0.287,0.001148,0.000574,0.0020089999999999995,0.2,True,20.0,20.0,-2.4,2.4
A8-12y16.13,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,60.0,55.0,65.0,0.1869,0.0009345,0.00037380000000000003,0.0014952000000000001,0.2,True,20.0,20.0,-2.4,2.4
A8-12y16.14,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,70.0,65.0,75.0,0.1238,0.0008665999999999999,0.0003714,0.0009904,0.2,True,20.0,20.0,-2.4,2.4
A8-12y16.15,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,80.0,75.0,85.0,0.08476,0.0006780800000000001,0.00025428,0.00076284,0.2,True,20.0,20.0,-2.4,2.4
A8-12y16.16,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,95.0,85.0,105.0,0.04781,0.00033466999999999997,0.00014342999999999997,0.00038248,0.1,True,20.0,20.0,-2.4,2.4
A8-12y16.17,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,127.5,105.0,150.0,0.01866,0.00013061999999999997,3.732e-05,0.00013061999999999997,0.044444444444444446,True,20.0,20.0,-2.4,2.4
A8-12y16.18,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,175.0,150.0,200.0,0.005168,6.7184e-05,2.0672e-05,4.1344e-05,0.04,True,20.0,20.0,-2.4,2.4
A8-12y16.19,1 - 1 - 5,64000000.0,91.0,66.0,116.0,1.4,1.2,1.6,550.0,200.0,900.0,0.0002023,3.4391e-06,1.0115e-06,2.4276e-06,0.002857142857142857,True,20.0,20.0,-2.4,2.4
