Name,E615(pi)-dxF
Comment,E615 pi-data x-differential
Reference,Phys.Rev.D 39 (1989) 92-122
Process type,DY
Number of points,159
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.16
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E615(pi)-dxF.[0.10-0.20].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,2.875,2.75,3.0,0.01081,0.00342,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,3.125,3.0,3.25,0.005448,0.002436,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,3.375,3.25,3.5,0.001718,0.001718,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,3.625,3.5,3.75,0.00224,0.00224,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,3.875,3.75,4.0,0.002875,0.002875,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,4.125,4.0,4.25,0.00117,0.00117,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.10-0.20].17,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.15000000000000002,0.1,0.2,4.375,4.25,4.5,0.0008367,0.0008367,0.04,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,0.125,0.0,0.25,0.04984,0.0036,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,0.375,0.25,0.5,0.1264,0.0059,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,0.625,0.5,0.75,0.1825,0.0074,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,0.875,0.75,1.0,0.1934,0.0078,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,1.125,1.0,1.25,0.186,0.0078,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,1.375,1.25,1.5,0.1491,0.0071,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,1.625,1.5,1.75,0.08838,0.00567,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,1.875,1.75,2.0,0.07249,0.00554,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,2.125,2.0,2.25,0.05134,0.0049,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,2.375,2.25,2.5,0.03153,0.0041,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,2.625,2.5,2.75,0.01818,0.0035,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,2.875,2.75,3.0,0.01482,0.00383,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,3.125,3.0,3.25,0.003163,0.001414,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,3.375,3.25,3.5,0.004804,0.002402,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,3.625,3.5,3.75,0.0018,0.001273,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.20-0.30].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.25,0.2,0.3,3.875,3.75,4.0,0.00312,0.001801,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.125,0.0,0.25,0.03216,0.00251,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.375,0.25,0.5,0.1123,0.0049,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.625,0.5,0.75,0.1523,0.0058,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,0.875,0.75,1.0,0.1533,0.0061,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.125,1.0,1.25,0.1331,0.0056,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.375,1.25,1.5,0.1327,0.006,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.625,1.5,1.75,0.09559,0.00522,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,1.875,1.75,2.0,0.06591,0.00454,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.125,2.0,2.25,0.04311,0.00381,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.375,2.25,2.5,0.02099,0.00253,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.625,2.5,2.75,0.01242,0.00216,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,2.875,2.75,3.0,0.01022,0.00197,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.125,3.0,3.25,0.01013,0.00261,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.375,3.25,3.5,0.00367,0.001498,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.625,3.5,3.75,0.003971,0.001501,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,3.875,3.75,4.0,0.002896,0.001448,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.30-0.40].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.35,0.3,0.4,4.375,4.25,4.5,0.00138,0.00138,0.03999999999999999,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,0.125,0.0,0.25,0.03341,0.00228,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,0.375,0.25,0.5,0.09057,0.0039,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,0.625,0.5,0.75,0.1246,0.0047,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,0.875,0.75,1.0,0.1404,0.0052,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,1.125,1.0,1.25,0.1198,0.0048,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,1.375,1.25,1.5,0.1055,0.0047,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,1.625,1.5,1.75,0.082,0.00423,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,1.875,1.75,2.0,0.05055,0.00336,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,2.125,2.0,2.25,0.03009,0.0026,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,2.375,2.25,2.5,0.02004,0.00219,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,2.625,2.5,2.75,0.00878,0.001506,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,2.875,2.75,3.0,0.006763,0.00141,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,3.125,3.0,3.25,0.003732,0.000998,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,3.375,3.25,3.5,0.003142,0.001047,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,3.625,3.5,3.75,0.0007738,0.0005472,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,3.875,3.75,4.0,0.0006267,0.0004431,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.40-0.50].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.45,0.4,0.5,4.375,4.25,4.5,0.0003833,0.0003833,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,0.125,0.0,0.25,0.02977,0.00188,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,0.375,0.25,0.5,0.07254,0.00297,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,0.625,0.5,0.75,0.1019,0.0035,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,0.875,0.75,1.0,0.1034,0.0037,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,1.125,1.0,1.25,0.08895,0.00353,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,1.375,1.25,1.5,0.06847,0.00314,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,1.625,1.5,1.75,0.05156,0.00274,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,1.875,1.75,2.0,0.03376,0.00232,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,2.125,2.0,2.25,0.02009,0.00183,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,2.375,2.25,2.5,0.0133,0.00158,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,2.625,2.5,2.75,0.00854,0.001162,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,2.875,2.75,3.0,0.003126,0.000782,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,3.125,3.0,3.25,0.002184,0.000691,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,3.375,3.25,3.5,0.001381,0.000618,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,3.625,3.5,3.75,0.001075,0.000481,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].15,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,3.875,3.75,4.0,0.0007927,0.0003964,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.50-0.60].16,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.55,0.5,0.6,4.125,4.0,4.25,0.0003486,0.0002465,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].0,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.125,0.0,0.25,0.02314,0.00138,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].1,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.375,0.25,0.5,0.06022,0.00229,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].2,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.625,0.5,0.75,0.07227,0.00255,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].3,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,0.875,0.75,1.0,0.07509,0.00263,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].4,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.125,1.0,1.25,0.06253,0.00243,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].5,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.375,1.25,1.5,0.05281,0.00227,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].6,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.627,1.502,1.752,0.03432,0.00185,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].7,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,1.875,1.75,2.0,0.02225,0.0015,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].8,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.125,2.0,2.25,0.01191,0.00106,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].9,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.375,2.25,2.5,0.008473,0.000992,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].10,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.625,2.5,2.75,0.005978,0.000872,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].11,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,2.875,2.75,3.0,0.002222,0.000474,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].12,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.125,3.0,3.25,0.001551,0.000491,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].13,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.375,3.25,3.5,0.0005264,0.0002632,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
E615(pi)-dxF.[0.60-0.70].14,2 - 2 - 1004,473.6,6.300000000000001,4.05,8.55,0.6499999999999999,0.6,0.7,3.625,3.5,3.75,0.0005676,0.0002539,0.04000000000000001,False,0.0,0.0,-1000.0,1000.0
