Name,E537(pi)-dQ
Comment,E537 pi-data Q-differential
Reference,Phys.Rev.D 93 (1988) 1377
Process type,DY
Number of points,147
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.08
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E537(pi)-dQ.45TO50.9,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.00214,0.001,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.45TO50.10,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.000315,0.000318,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.45TO50.11,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.00113,0.00069,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.45TO50.12,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.000702,0.000514,0.004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.45TO50.13,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0002,0.000204,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.45TO50.14,2 - 2 - 1004,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000416,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.50TO55.0,2 - 2 - 1004,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0214,0.003,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.50TO55.1,2 - 2 - 1004,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.0144,0.0025,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.50TO55.2,2 - 2 - 1004,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.00523,0.00141,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dQ.50TO55.3,2 - 2 - 1004,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.00417,0.00127,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
